PERMIT NUMBER,OWNER NAME,OPERATING NAME,STREET,CITY,STATE,ZIP,COUNTY
CA-W-15383,KENNETH FREDERICK JONES,VOLO DEL CORVO WINERY,65401 CROSS RD,LOCKWOOD,CA,93932,MONTEREY
CA-W-15223,CIMA COLLINA WINERY LLC,CIMA COLLINA,3344 PAUL DAVIS DR,MARINA,CA,93933,MONTEREY
CA-W-23069,"TOUCHSTONE CELLARS, LLC",TOUCHSTONE WINERY,3348 PAUL DAVIS DR STE 101,MARINA,CA,93933,MONTEREY
CA-W-22681,COMANCHE CELLARS LLC,COMANCHE CELLARS,3344 PAUL DAVIS DR UNIT 6,MARINA,CA,93933,MONTEREY
CA-W-16912,"FUTUREWINE, LLC",MERCY VINEYARDS,3348 PAUL DAVIS DR STE 101,MARINA,CA,93933,MONTEREY
CA-W-22037,"LEPE CELLARS, LLC",,3348 PAUL DAVIS DR STE 101,MARINA,CA,93933,MONTEREY
CA-W-17728,"COASTVIEW VINEYARD, LLC",COASTVIEW VINEYARD,3348 PAUL DAVIS DR STE 101,MARINA,CA,93933,MONTEREY
CA-W-21674,STRATEGY PARTNERS INTERNATIONAL,WINDY OAKS ESTATE,3344 PAUL DAVIS DR UNIT 6,MARINA,CA,93933,MONTEREY
CA-W-17715,LENORA CAREY,BIG SUR VINEYARDS,3348 PAUL DAVIS DR STE 101,MARINA,CA,93933,MONTEREY
CA-W-22000,"THE WINE EXPERIENCE, LLC",THE WINE EXPERIENCE,381 CANNERY ROW STE N,MONTEREY,CA,93940,MONTEREY
CA-W-21946,TIM HARRIS,VINO GIULIANA,953 ROOSEVELT ST,MONTEREY,CA,93940,MONTEREY
CA-W-22274,"DOC PEPE'S LAB, LLC",DOC PEPE'S LAB,2700 GARDEN RD STE A-3,MONTEREY,CA,93940,MONTEREY
CA-W-17496,REGINALD HAMMOND,HAMMOND VINEYARDS,645 RIVER RD,SALINAS,CA,93908,MONTEREY
CA-W-17223,CHUALAR CANYON WINERY LLC,CHUALAR CANYON WINERY,1367 DAYTON ST UNIT B,SALINAS,CA,93901,MONTEREY
CA-W-3167,"DE TIERRA VINEYARD, LLC",,503 CORRAL DE TIERRA RD,SALINAS,CA,93908,MONTEREY
CA-W-16316,"OTTER COVE, LLC",OTTER COVE WINES,1645 RIVER RD,SALINAS,CA,93908,MONTEREY
CA-W-17027,"JOHN & SUSAN'S WINERY, LLC",VINTNER'S CELLAR CUSTOM WINERY,238 MAIN ST,SALINAS,CA,93901,MONTEREY
CA-W-1744,"MORGAN WINERY, INC.",,526 BRUNKEN AVE STE B,SALINAS,CA,93901,MONTEREY
CA-W-2905,"DE TIERRA VINEYARD, LLC",DE TIERRA VINEYARD,1341 DAYTON ST STE G,SALINAS,CA,93901,MONTEREY
CA-W-23272,ODONATA WINERY,,645 RIVER RD,SALINAS,CA,93908,MONTEREY
CA-W-22493,AUSTIN HARLOW WINERY INC.,MID LIFE CRISIS WINES,1341 DAYTON ST UNIT G,SALINAS,CA,93901,MONTEREY
CA-W-16411,MER ET SOLEIL LLC,MER ET SOLEIL,1290 RIVER RD,SALINAS,CA,93908,MONTEREY
CA-W-23311,BIG SUR WINE COMPANY,BIG SUR VINEYARDS,1341 DAYTON ST STE D-G,SALINAS,CA,93901,MONTEREY
CA-W-16818,"LUCIA HIGHLANDS VINEYARD, INC.",LUCIA HIGHLANDS VINEYARD,1645 RIVER RD,SALINAS,CA,93908,MONTEREY
CA-W-22962,"BELL FAMILY VINEYARDS, LLC",,484 CORRAL DE TIERRA RD,SALINAS,CA,93908,MONTEREY
CA-W-22778,ALBATROSS RIDGE LLC,ALBATROSS RIDGE,1341 DAYTON ST STE E-G,SALINAS,CA,93901,MONTEREY
CA-W-16112,"CONUNDRUM WINERY, LLC",CONUNDRUM,1290 RIVER RD BLDG #2,SALINAS,CA,93908,MONTEREY
CA-W-22284,"COVENTRY WINES, INC",COVENTRY WINES,607 BRUNKEN AVE UNIT 3-4,SALINAS,CA,93901,MONTEREY
CA-W-17765,E. & J. GALLO WINERY,ROBERT TALBOTT VINEYARDS & WINERY,1380 RIVER ROAD,SALINAS,CA,93908,MONTEREY
CA-W-21895,"STEFANIA WINE, LLC",STEFANIA WINE,1367 DAYTON ST STE B & C,SALINAS,CA,93901,MONTEREY
CA-W-15263,"PWG, LLC",PESSAGNO WINERY,1645 RIVER RD,SALINAS,CA,93908,MONTEREY
CA-W-22399,"GALI VINEYARDS, INC.",,1341 DAYTON ST UNIT E-G,SALINAS,CA,93901,MONTEREY
CA-W-21433,"JOYCE VINEYARDS, LLC",JOYCE VINEYARDS,1341 DAYTON ST STE D & G,SALINAS,CA,93901,MONTEREY
CA-W-21625,DENIS M. HOEY,ODONATA,645 RIVER RD,SALINAS,CA,93908,MONTEREY
CA-W-21393,MARK DIORIO,DIORIO CELLARS,645 RIVER RD,SALINAS,CA,93908,MONTEREY
CA-W-23239,DEANOUX CELLARS,BON NICHE,2627 GOLDEN EAGLE WAY,SAN MIGUEL,CA,92344,MONTEREY
CA-W-22838,"SMASHING BOTTLES, INC.",,59020 PARIS VALLEY RD,SAN LUCAS,CA,93954,MONTEREY
CA-W-22154,"WINE HOOLIGANS, LLC",WINE HOOLIGANS,59020 PARIS VALLEY RD,SAN LUCAS,CA,93954,MONTEREY
CA-W-21279,"KRUSHWERKS, LLC",,59020 PARIS VALLEY RD,SAN LUCAS,CA,93954,MONTEREY
CA-W-3620,GARY ALAN SINNET,CHATEAU SINNET,1182 BROADWAY AVE,SEASIDE,CA,93955,MONTEREY
CA-W-16596,MANZONI ESTATE VINEYARD LLC,MANZONI ESTATE VINEYARD,30981 RIVER RD,SOLEDAD,CA,93960,MONTEREY
CA-W-15826,"VENTANA VINTNERS, LLC",VENTANA VINEYARDS,38740 LOS COCHES RD,SOLEDAD,CA,93960,MONTEREY
CA-W-2353,GOLDEN STATE VINTNERS,,1777 METZ RD,SOLEDAD,CA,93960,MONTEREY
CA-W-2477,"JACKSON FAMILY WINES, INC.",KENDALL-JACKSON .,37300 DOUD RD,SOLEDAD,CA,93960,MONTEREY
CA-W-21123,"BLAIR VINEYARDS, LLC",BLAIR ESTATE,"38582 HIGHWAY 101, SOUTH",SOLEDAD,CA,93960,MONTEREY
CA-W-17379,"INDIGO WINE COMPANY, INC.",LAUMANN FAMILY ESTATE WINES,35801 FOOTHILL RD,SOLEDAD,CA,93960,MONTEREY
CA-W-23255,MENIKETTI WINES LLC,MENIKETTI WINES,35801 FOOTHILL RD,SOLEDAD,CA,93960,MONTEREY
CA-W-23232,KORI WINES LLC,KORI WINES,35801 FOOTHILL RD,SOLEDAD,CA,93960,MONTEREY
CA-W-23146,SCHEID VINEYARDS CALIFORNIA INC.,,34954 METZ RD,SOLEDAD,CA,93960,MONTEREY
CA-W-17795,SABRINE MARIE RODEMS,SCRATCH WINES,35801 FOOTHILL RD,SOLEDAD,CA,93960,MONTEREY
CA-W-22144,"FOLEY FAMILY WINES, INC.",CHALONE VINEYARD,32020 STONEWALL CANYON RD,SOLEDAD,CA,93960,MONTEREY
CA-W-2131,"FRANCISCAN VINEYARDS, INC.",ESTANCIA ESTATES,980 BRYANT CANYON,SOLEDAD,CA,93960,MONTEREY
CA-W-2176,"SAN SABA VINEYARDS, INC.",WRATH WINES,35801 FOOTHILL RD,SOLEDAD,CA,93960,MONTEREY
CA-W-3556,"SHEPPARD WINES, LLC",,38060 PARAISO SPRINGS RD,SOLEDAD,CA,93960,MONTEREY
CA-W-16261,"BOEKENOOGEN WINERY, LLC",BOEKENOOGEN,33520 FAIRVIEW RD,SOLEDAD,CA,93960,MONTEREY
CA-W-1516,HAHN ESTATE,,37700 FOOTHILL RD,SOLEDAD,CA,93960,MONTEREY
CA-W-1716,RICHARD & CLAUDIA SMITH TRUSTEE OF THE RICHARD R. SMITH FAMILY TRUST,PARAISO SPRINGS VINEYARDS,38060 PARAISO SPRINGS RD,SOLEDAD,CA,93960,MONTEREY
CA-W-21623,"HAPPY CANYON VINEYARDS, LLC",HAPPY CANYON VINEYARDS,59 INDUSTRIAL WAY,BEULLTON,CA,93427,SANTA BARBARA
CA-W-16353,"ROSENSON WINE CREATIONS, INC.",,100 LOS PADRES WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-22777,PAUL TOUSSAINT AND GINA TOUSSAINT,TOUSSAINT CELLARS,92 2ND ST STE C & D,BUELLTON,CA,93427,SANTA BARBARA
CA-W-3400,HARTLEY OSTINI LLC,HARTLEY OSTINI VINTNERS,35 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-3550,"FAUST AVENUE, LLC",CASA CASSARA WINERY & VINEYARD,65 LOS PADRES WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-21512,"PRISON BREAK VINTNERS, LLC",DREAMCOTE WINE CO.,35 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-22986,LO-FI WINES LLC,LO-FI WINES,100 LOS PADRES WAY STE 7,BUELLTON,CA,93427,SANTA BARBARA
CA-W-17451,KAENA WINE COMPANY,KAENA WINE COMPANY,65 LOS PADRES WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-15196,"COOL HAND VINEYARDS, LLC",,63 THOMAS RD,BUELLTON,CA,93427,SANTA BARBARA
CA-W-21729,SECTION WINES LLC,,65 LOS PADRES WAY UNIT 6 C,BUELLTON,CA,93427,SANTA BARBARA
CA-W-16132,"ALERE VINEYARDS & WINERY, INC.",ALERE VINEYARDS,35 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-22425,"PENVILLE PROJECTS, LLC",,55 LOS PADRES WAY UNIT 1,BUELLTON,CA,93427,SANTA BARBARA
CA-W-21754,"KELLNER VINEYARDS, LLC",CENT' ANNI,59 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-16485,"KELLY FAMILY WINES, INC.",PACIFIC RIDGE VINEYARDS,35 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-16788,STANDING SUN WINES INC,STANDING SUN CELLARS,"92 SECOND ST UNIT C, D,",BUELLTON,CA,93427,SANTA BARBARA
CA-W-16108,"QUINTA SANTA ROSA, LLC",PRODIGAL WINES,92 SECOND ST SUITES C A,BUELLTON,CA,93427,SANTA BARBARA
CA-W-22313,"BRICK BARN WINERY, LLC",BRICK BARN WINE ESTATE,795 W HWY 246,BUELLTON,CA,93427,SANTA BARBARA
CA-W-22514,"SQUIX, LLC",VINE OH!,35 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-22498,LEN BRIAN GERMANO,SKYENNA WINES,100 LOS PADRES WAY STE 7,BUELLTON,CA,93427,SANTA BARBARA
CA-W-16421,DRAGONETTE CELLARS LLC,DRAGONETTE CELLARS,55 LOS PADRES WAY #1,BUELLTON,CA,93427,SANTA BARBARA
CA-W-23016,"RANCHO BOA VISTA FARMS, LLC",RANCHO BOA VISTA,57 & 59 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-21566,"VIN DE ZO, LLC",ALMA ROSA WINERY & VINEYARDS,35 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-22944,"WINE DOWN BOX, LLC",,35 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-22534,"GROUND EFFECT WINE CO., LLC",GROUND EFFECT WINE CO,140 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-21628,KIMSEY VINEYARD LLC,,75 LOS PADRES WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-22419,"KEN BROWN WINES, LLC",,140 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-17661,"LUDLOW STREET VINEYARDS, LLC",LUDLOW STREET VINEYARDS,90 EASY ST,BUELLTON,CA,93427,SANTA BARBARA
CA-W-22160,DYLAN DOUGHTERTY,DYLAN,65 LOS PADRES WAY UNIT 9B,BUELLTON,CA,93427,SANTA BARBARA
CA-W-15330,COLD HEAVEN CELLARS LLC,COLD HEAVEN CELLARS,92 SECOND ST UNIT A,BUELLTON,CA,93427,SANTA BARBARA
CA-W-16324,"TERRAVANT WINE COMPANY, LLC",TERRAVANT WINE COMPANY,35 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-21144,INCEPTION WINES LLC,,35 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-22283,"BRIGANTE PRIVATE LABEL, LLC",,35 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-21641,"MARTELLOTTO, INC.",MARTELLOTTO WINE PRODUCTIONS,100 LOS PADRES WAY STE 7,BUELLTON,CA,93427,SANTA BARBARA
CA-W-15603,"TENSLEY WINE, INC.",TENSLEY WINE,100 LOS PADRES WAY SUITE 2 &,BUELLTON,CA,93427,SANTA BARBARA
CA-W-23092,NANI WINE COMPANY LLC,FINAL GIRL,84 INDUSTRIAL WAY UNIT C,BUELLTON,CA,93427,SANTA BARBARA
CA-W-23010,"BARDEN WINES, LLC",BARDEN WINES,57& 59 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-22890,"LIEFF WINES, LLC",LIEFF WINES,65 LOS PADRES WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-21304,"LAVENDER OAK RANCH, LLC",LAVENDER OAK VINEYARD,9450 SANTA ROSA RD. RD,BUELLTON,CA,93427,SANTA BARBARA
CA-W-21610,"CHOLAME VINEYARD, LLC",CHOLAME VINEYARD,140 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-22825,"FINAL BLEND WINE COMPANY, LLC",DANA V WINES,92 2ND ST UNIT G & H,BUELLTON,CA,93427,SANTA BARBARA
CA-W-16520,RANDOLPH MITCHELL PACE & KATHRYN ELIZABETH PACE,PASSAGES VINEYARD & WINERY,35 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-17803,CLAYTON BRUCE GARLAND,CALIFORNIA BEER AND WINE DISTRIBUTORS,90 EASY ST,BUELLTON,CA,93427,SANTA BARBARA
CA-W-21800,"QUANTUM WINES, LLC",PENCE RANCH,1909 W 246 HWY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-20413,MICHAEL R. BROWN,,140 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-3149,ZARIF COMPANIES,,35 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-16583,"CARINA CELLARS, LLC",CARINA CELLARS,100 LOS PADRES WAY SUITE 2 &,BUELLTON,CA,93427,SANTA BARBARA
CA-W-15001,"LUCAS AND LEWELLEN VINEYARDS, INC.",MANDOLINA VINEYARDS,132 EASY ST UNIT A,BUELLTON,CA,93427,SANTA BARBARA
CA-W-16768,"TOMMY TOWN THOROUGHBREDS & VINEYARDS, LLC",,35 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-16022,SORT THIS OUT CELLARS LLC,SORT THIS OUT CELLARS,35 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-22967,MOSBY WINERY & VINEYARD INC,MOSBY WINERY,9496 SANTA ROSA RD,BUELLTON,CA,93427,SANTA BARBARA
CA-W-21045,"CRAWFORD FAMILY WINES, LLC",CRAWFORD FAMILY WINES,"92 2ND ST UNIT G,H",BUELLTON,CA,93427,SANTA BARBARA
CA-W-22447,JESSICA GASCA AND BRADY FIECHTER,STORY OF SOIL,55 LOS PADRES LANE STE 1,BUELLTON,CA,93427,SANTA BARBARA
CA-W-16482,"IMAGINE WINE, LLC",IMAGINE WINE,140 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-21186,LESAFFRE WINE COMPANY LLC,LESAFFRE WINE COMPANY,35 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-15064,"OVENE WINERY, INC.",,35 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-16953,"STATE STREET VENTURES, LLC",STATE STREET WINERY,35 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-16576,"PARAMOUNT PANELS, INC.",,35 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-16345,"CONWAY VINEYARDS, INC.",,35 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-22146,BULGARINI GELATO ARTIGIANALE,,92 2ND ST STE C & D,BUELLTON,CA,93427,SANTA BARBARA
CA-W-20555,ZACHARY SAMUEL WASSERMAN,FREQUENCY WINE COMPANY,100 LOS PADRES WAY STE 2 & 3,BUELLTON,CA,93427,SANTA BARBARA
CA-W-21480,DAVID M. & JENNIE S. BRADLEY,BRADLEY FAMILY WINERY,92 2ND ST STE C & D,BUELLTON,CA,93427,SANTA BARBARA
CA-W-17621,"FRENZI NETWORKS, LLC",FRENZI VINEYARDS,35 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-2773,SANTA BARBARA WINERY,LAFOND WINERY AND VINEYARDS,6855 SANTA ROSA RD,BUELLTON,CA,93427,SANTA BARBARA
CA-W-20575,STEVAN LARNER INC,LARNER WINERY & VINEYARD,65 LOS PADRES WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-23265,"MCKINNEY FAMILY VINEYARDS, LLC",MCKINNEY FAMILY VINEYARDS,86 INDUSTRIAL WAY UNIT C,BUELLTON,CA,93427,SANTA BARBARA
CA-W-22602,"OAKTREE IMPORTS, INC",,35 & 70 INDUSTRIAL WAY,BUELLTON,CA,93401,SANTA BARBARA
CA-W-22497,"BOSCOE WINE CO., LLC",BOSCOE WINE CO.,65 LOS PADRES WAY UNIT 6,BUELLTON,CA,93427,SANTA BARBARA
CA-W-17572,ETIENNE TERLINDEN,ETIENNE TERLINDEN,90 EASY ST,BUELLTON,CA,93427,SANTA BARBARA
CA-W-22675,"TIERRA Y VINO, LLC",TIERRA Y VINO,140 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-21097,"ITO WINES, LLC",TRAVELING VINEYARD,35 & 70 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-22202,"MARSHAK WINE COMPANY, LLC",MARSHAK WINE COMPANY,75 LOS PADRES WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-21772,"PALMERPIAZZA, LLC",MAIL ROAD WINES,75 LOS PADRES WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-22678,FIDENCIO FLORES,,140 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-21525,"THE GROUP PROJECT, LLC",THE CENTRAL COAST GROUP PROJECT,53 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-21978,SB WINE LLC,,59 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-3075,"BONACCORSI WINE COMPANY, LLC",,65 LOS PADRES UNIT 8,BUELLTON,CA,93427,SANTA BARBARA
CA-W-16521,ALAN RICHARD PHILLIPS,KERR E. NATION WINE COMPANY,35 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-17334,COGHLAN VINEYARD LLC,COGHLAN VINEYARD,84 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-21222,"COOMBER FAMILY RANCH WINES, INC.",,35 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-3621,"SFW, LLC",THE SANGER FAMILY OF WINES,35 & 70 INDUSTRIAL WAY,BUELLTON,CA,93401,SANTA BARBARA
CA-W-17282,RYAN ELLIS ROARK,ROARK WINE COMPANY,84 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-16988,CHARLES OTTO SCHETTER & KAREN RENEE SCHETTER,,35 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-3312,"DANIEL GEHRS WINES, LLC",DANIEL GEHRS WINES,35 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-23093,"ROARK WINE COMPANY, LLC",ROARK WINE COMPANY,84 INDUSTRIAL WAY UNIT C,BUELLTON,CA,93427,SANTA BARBARA
CA-W-22035,"MELVINO, LLC",,90 EASY ST,BUELLTON,CA,93427,SANTA BARBARA
CA-W-22482,"DELANDA, LLC",SOLMINER,92 2ND ST STE A,BUELLTON,CA,93427,SANTA BARBARA
CA-W-21868,"ALEBRU VINO,LLC",,92 2ND ST STE A,BUELLTON,CA,93427,SANTA BARBARA
CA-W-15359,H AND H WINES,CARIVINTAS WINES,35 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-17037,MICHAEL JOHN ALTMAN AND WENDY KAY ALTMAN,ALTMAN WINERY,35 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-23145,"MCCLAIN FAMILY CELLARS, INC",,35 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-21415,"MUNICIPAL WINEMAKERS, LLC",MUNICIPAL WINEMAKERS,75 LOS PADRES WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-906,WILLIAM MILLARD MOSBY,MOSBY WINERY,9496 SANTA ROSA RD,BUELLTON,CA,93427,SANTA BARBARA
CA-W-22888,BUSCADOR WINERY LLC,,140 INDUSTRIAL WAY UNIT D,BUELLTON,CA,93427,SANTA BARBARA
CA-W-20298,CARIVINTAS WINERY LLC,,65 LOS PADRES WAY UNIT 1,BUELLTON,CA,93427,SANTA BARBARA
CA-W-2840,"LUCAS AND LEWELLEN VINEYARDS, INC.",LUCAS AND LEWELLEN VINEYARDS,"132 EASY STREET UNITS B, C-2 & C-3",BUELLTON,CA,93427,SANTA BARBARA
CA-W-15638,"MARGERUM WINE COMPANY, INC.",MARGERUM WINE COMPANY,57 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-17074,"BELLA CAVALLI, LLC",BELLA CAVALLI FARMS & WINERY,90 EASY ST,BUELLTON,CA,93427,SANTA BARBARA
CA-W-21696,"MALLEA FOOD & WINE, LLC",,84 INDUSTRIAL WAY UNIT C,BUELLTON,CA,93427,SANTA BARBARA
CA-W-23230,TREVOR THOMAS BETHKE,SAPIEN WINES,90 EASY ST,BUELLTON,CA,93427,SANTA BARBARA
CA-W-22511,"GOLD CRUSH WINES, LLC",GOLD CRUSH WINES,35 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-22552,RUSTIK ELEMENTS LLC,MILLESIME CELLARS,65 LOS PADRES WAY UNIT 6,BUELLTON,CA,93427,SANTA BARBARA
CA-W-22883,"WILLIAMSON FAMILY WINERY, LLC",WILLIAMSON FAMILY WINES,90 EASY ST,BUELLTON,CA,93427,SANTA BARBARA
CA-W-22057,"HEMISPHERES, LLC",,35 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-21709,SWEETZER CELLARS INC.,,35 INDUSTRIAL WAY,BUELLTON,CA,93427,SANTA BARBARA
CA-W-23340,"SKYENNA, LLC",SKYENNA WINES,90 EASY ST,BUELLTON,CA,93427,SANTA BARBARA
CA-W-23023,"KRH SPECIALTY WINES, LLC",,,BULLETON,CA,93427,SANTA BARBARA
CA-W-22211,"THE APIARY BEVERAGE COMPANY, LLC",THE APIARY MEADERY & CIDERWORKS,4191 CARPINTERIA AVE STE 10,CARPINTERIA,CA,93013,SANTA BARBARA
CA-W-22596,"SANTA BARBARA CIDER COMPANY, LLC",,325 RUTHERFORD ST STE D,GOLETA,CA,93117,SANTA BARBARA
CA-W-21006,"K & E CONSULTING, LLC",,74 AERO CAMINO ST UNIT B,GOLETA,CA,93117,SANTA BARBARA
CA-W-20397,"CHUMASH CELLARS, LLC",,300 N 12TH ST UNIT 1A & 2A,LOMPOC,CA,93436,SANTA BARBARA
CA-W-21496,"JAMIE SLONE WINES, LLC",,417 COMMERCE CT,LOMPOC,CA,93436,SANTA BARBARA
CA-W-23037,"AGRITETRAD WINE COMPANY, LLC",,300 N 12TH ST UNIT 4A,LOMPOC,CA,93436,SANTA BARBARA
CA-W-20567,"DE SU PROPIA COSECHA, LLC",DE SU PROPIA COSECHA,1501 E CHESTNUT CT STE A,LOMPOC,CA,93436,SANTA BARBARA
CA-W-17118,VICTOR L GALLEGOS,THE EQWINERIE,300 N 12TH ST UNIT 4B,LOMPOC,CA,93436,SANTA BARBARA
CA-W-22912,"VELVET BEE, LLC",VELVET BEE WINE,4457 SANTA ROSA RD STE 2,LOMPOC,CA,93436,SANTA BARBARA
CA-W-21591,PRODIGAL WINES LLC,PRODIGAL WINES,"1251 W LAUREL AVE UNIT 9-10 , 13",LOMPOC,CA,93436,SANTA BARBARA
CA-W-17230,"JALAMA WINES, LLC",JALAMA WINES,1637 E LAUREL AVE,LOMPOC,CA,93436,SANTA BARBARA
CA-W-22817,"JACKSON FAMILY WINES, INC.",BREWER-CLIFTON,329 N F ST,LOMPOC,CA,93436,SANTA BARBARA
CA-W-2495,"ARCADIAN WINERY CONSULTING INC., G.P., A CALIFORNIA LIMITED PARTN",ARCADIAN WINERY,4457 SANTA ROSA RD SUITE 2,LOMPOC,CA,93436,SANTA BARBARA
CA-W-21079,"JORIAN HILL VINEYARDS, LLC",JORIAN HILL VINEYARDS,300 N G ST STE C,LOMPOC,CA,93436,SANTA BARBARA
CA-W-17099,"ZOTOVICH WINE ENTERPRISES, LLC",ZOTOVICH VINEYARDS AND WINERY,300 N 12TH ST UNIT 4B &,LOMPOC,CA,93436,SANTA BARBARA
CA-W-21072,"CHANIN WINE COMPANY, INC.",CHANIN WINE COMPANY,300 N 12TH ST UNIT 1C & 2C,LOMPOC,CA,93436,SANTA BARBARA
CA-W-17012,"GREG LINN WINES, LLC",GREG LINN WINES,1225 W LAUREL AVE 1-8,LOMPOC,CA,93436,SANTA BARBARA
CA-W-15286,ANGELA MICHELLE LAVIE AND ARIEL LAVIE,LA VIE VINEYARDS,4777 SWEENY RD,LOMPOC,CA,93436,SANTA BARBARA
CA-W-23321,HARDY FIT LLC,SMARTVINE WINE,417 COMMERCE CT,LOMPOC,CA,93436,SANTA BARBARA
CA-W-16101,"POINT CONCEPTION WINES, LLC",POINT CONCEPTION WINES,1601 W CENTRAL AVE UNIT F,LOMPOC,CA,93436,SANTA BARBARA
CA-W-17035,"PALMINA, LLC",PALMINA,1704 INDUSTRIAL WAY,LOMPOC,CA,93436,SANTA BARBARA
CA-W-22529,KINGS CAREY LLC,,1225 - 1239 W LAUREL AVE UNIT 1-8,LOMPOC,CA,93436,SANTA BARBARA
CA-W-21789,FOUR BROTHERS WINERY LLC,FOUR BROTHERS WINE CO.,300 NORTH G ST UNIT C,LOMPOC,CA,93436,SANTA BARBARA
CA-W-23292,"TERRE ET SANG, LLC",,4457 SANTA ROSA RD STE 2,LOMPOC,CA,93436,SANTA BARBARA
CA-W-17274,"FORBIDDEN FRUIT ORCHARDS,INC.",CEBADA VINEYARD,4003 FORBIDDEN FRUIT LN,LOMPOC,CA,93436,SANTA BARBARA
CA-W-21211,"SB WINE CO., LLC",,300 N 12TH ST UNIT 1C & 2C,LOMPOC,CA,93436,SANTA BARBARA
CA-W-15775,DAVID MICHAEL AND REBECCA ELLEN COREY,CORE WINE COMPANY,321 N D ST,LOMPOC,CA,93436,SANTA BARBARA
CA-W-20478,"QUANTUM WINES, LLC",PENCE RANCH,1708 INDUSTRIAL WAY UNIT D & E,LOMPOC,CA,93436,SANTA BARBARA
