,Unnamed: 0,Unnamed: 0.1,address,business type,city,lat,long,names,number of yelp reviews,yelp rating,zip
1013,1013,1013.0,1015 Big Tree Rd,Wineries,Saint Helena,38.5488700866699,-122.50347900390601,Beckstoffer Vineyards,67.0,5.0,94574.0
1014,1014,1014.0,1111 White Ln,Wineries,Saint Helena,38.48901,-122.44811,Tudal Winery,3514.0,4.0,94574.0
1015,1015,1015.0,1445 St Helena Hwy,Wineries,St Helena,38.479849,-122.442467,V. Sattui Winery,307.0,4.5,94574.0
1016,1016,1016.0,2929 Hwy 29,Wineries,Saint Helena,38.4795,-122.43892,Del Dotto Estate Winery & Caves,20.0,4.5,94574.0
1017,1017,1017.0,1091 Saint Helena Hwy,Wineries,Saint Helena,38.4838409423828,-122.44725799560499,Vineyard 29,53.0,5.0,94574.0
1018,1018,1018.0,3199 St Helena Hwy N,Wineries,St. Helena,38.530314,-122.504704,Delectus,6.0,5.0,94574.0
1019,1019,1019.0,875 Bordeaux Way,Venues & Event Spaces,Napa,38.2463102,-122.2735862,V Madrone,196.0,4.0,94558.0
1020,1020,1020.0,1791 Olivet Rd,Wineries,Santa Rosa,38.462558,-122.819998,Crush Lounge,162.0,4.0,95401.0
1021,1021,1021.0,2849 Saint Helena Hwy N,Wineries,Saint Helena,38.51823,-122.49095,DeLoach Vineyards,3.0,5.0,94574.0
1022,1022,1022.0,1443 Silverado Trl S,Wineries,Saint Helena,38.4966271064265,-122.424645423889,William Cole Vineyards,59.0,4.0,94574.0
1023,1023,1023.0,,Contractors,Novato,38.12738,-122.55163,William Harrison Vineyards & Winery,1.0,5.0,94945.0
1024,1024,1024.0,7801 Saint Helena Hwy,Wineries,Oakville,38.441422,-122.409546,Aileron Builders,1001.0,4.0,94562.0
1025,1025,1025.0,1991 St Helena Hwy,Wineries,Rutherford,38.458392,-122.423796,Robert Mondavi Winery,339.0,4.0,94573.0
1026,1026,1026.0,6525 Washington St,Hot Air Balloons,Yountville,38.401901,-122.36229,Inglenook,251.0,5.0,94599.0
1027,1027,1027.0,1000 Lodi Ln,Wineries,Saint Helena,38.529032,-122.49071399999998,Napa Valley Aloft Balloon Rides,530.0,4.0,94574.0
1028,1028,1028.0,1285 Dealy Ln,Wineries,Napa,38.26739,-122.3487,Duckhorn Vineyards,60.0,4.5,94559.0
1029,1029,1029.0,1080 Main St,Health Markets,Saint Helena,38.5031625,-122.4664452,Kieu Hoang Winery,11.0,4.5,94574.0
1030,1030,1030.0,,Wineries,St Helena,38.506,-122.47189,Nature Select Foods,29.0,4.5,94574.0
1031,1031,1031.0,4160 Silverado Trl,Wineries,Napa,38.3648,-122.28942,Ladera Vineyards,405.0,4.5,94558.0
1032,1032,1032.0,5745 Old Redwood Hwy,Bars,Penngrove,38.29081,-122.6671,Hagafen Cellars,127.0,4.5,94951.0
1033,1033,1033.0,8015 Hwy 128,Wineries,Healdsburg,38.66039,-122.79924,Twin Oaks Roadhouse,90.0,4.0,95448.0
1034,1034,1034.0,4045 St Helena Hwy,Wineries,Calistoga,38.558200187828795,-122.54317760467501,Soda Rock Winery,3560.0,4.0,94515.0
1035,1035,1035.0,1111 White Ln,Wineries,Saint Helena,38.48901,-122.44811,Castello di Amorosa,3514.0,4.0,94574.0
1036,1036,1036.0,3730 Silverado Trl N,Wineries,Saint Helena,38.556159,-122.499899,V. Sattui Winery,17.0,4.5,94574.0
1037,1037,1037.0,960 Moraga Rd,French,Lafayette,37.890406,-122.1180465,Mending Wall,186.0,4.5,94549.0
1038,1038,1038.0,4070 Spring Mountain Rd,Wineries,Saint Helena,38.532049,-122.553648,RÃŠVE,54.0,4.5,94574.0
1039,1039,1039.0,,Wineries,Saint Helena,38.50547409057621,-122.47241973877001,Barnett Vineyards,1.0,5.0,94574.0
1040,1040,1040.0,1309 Main St,Jewelry,Saint Helena,38.50418,-122.46911,Bevan Cellars,7.0,4.5,94574.0
1041,1041,1041.0,771 Sage Canyon Road St. Helena,Wineries,Saint Helena,38.486594,-122.40124099999998,AF Jewelers,3.0,3.5,94574.0
1042,1042,1042.0,2125 Inglewood Ave,Wineries,Saint Helena,38.4812817848661,-122.458824099399,Dakota Shy,10.0,5.0,94574.0
1043,1043,1043.0,7257 Silverado Trl,Wineries,Napa,38.43548,-122.35143,Sinegal Estate,334.0,4.5,94558.0
1044,1044,1044.0,5901 Silverado Trl,Wineries,Napa,38.4047399,-122.33277,Paraduxx Winery,285.0,4.5,94558.0
1045,1045,1045.0,1201 Dowdell Ln,Wineries,Saint Helena,38.497564,-122.459223,Pine Ridge Vineyards,1.0,5.0,94574.0
1046,1046,1046.0,Sutter Pacific Medical Foundation,Gastroenterologist,Santa Rosa,38.4415077,-122.698617,Wilson-Daniels,3.0,5.0,95403.0
1047,1047,1047.0,3787 Spring Mountain Rd,Wine Tasting Room,St. Helena,38.520197,-122.538342,"R. Logan Faust, M.D",4.0,5.0,94574.0
1048,1048,1048.0,129 E St,Thai,Davis,38.542794256648,-121.74112736178002,Lokoya Estate,656.0,3.5,95616.0
1049,1049,1049.0,8200 Old Redwood Hwy,Women's Clothing,Cotati,38.3260986,-122.7056962,Sophia's Thai Bar & Kitchen,12.0,4.0,94931.0
1050,1050,1050.0,,Marketing,Kensington,37.8983665,-122.27956670000002,Bow N Arrow Clothing,1.0,5.0,94707.0
1051,1051,1051.0,255 Long Ranch Rd,Wineries,Saint Helena,38.46344000000001,-122.34397,Hopscotch Interactive,11.0,4.5,94574.0
1052,1052,1052.0,7781 Silverado Trl,Wineries,Napa,38.4610071602159,-122.358888437234,Ovid Vineyard,2.0,5.0,94558.0
1053,1053,1053.0,7900 St Helena Hwy,Wineries,Oakville,38.4414391100535,-122.39972029669902,Oakville Ranch Vineyards,441.0,3.5,94562.0
1054,1054,1054.0,8700 Conn Creek Rd,Wineries,Rutherford,38.4733,-122.39388999999998,Opus One Winery,514.0,4.0,94573.0
1055,1055,1055.0,1919 Inglewood Ave,Wineries,Saint Helena,38.48291616263371,-122.45565515647101,Caymus Vineyards,5.0,4.0,94574.0
1056,1056,1056.0,4060 Spring Mountain Rd,Wineries,Saint Helena,38.531267,-122.556877,Young Inglewood Vineyards,58.0,5.0,94574.0
1057,1057,1057.0,1485 Main St,Wineries,Saint Helena,38.5059509,-122.4719772,Sherwin Family Vineyards,1.0,3.0,94574.0
1058,1058,1058.0,2153 Sage Canyon Rd,Wineries,St. Helena,38.48936,-122.32768,Snowden Vineyards,10.0,4.5,94574.0
1059,1059,1059.0,2971 Silverado Trl N,Wineries,Saint Helena,38.527561,-122.485407,Neyers Vineyard,39.0,4.5,94574.0
1060,1060,1060.0,6528 Yount St,American (New),Yountville,38.4027352,-122.3611324,Titus  Vineyards,305.0,4.0,94599.0
1061,1061,1061.0,1100 Wall Rd,Wineries,Napa,38.43888,-122.48222,Lucy Restaurant and Bar,1.0,5.0,94558.0
1062,1062,1062.0,588 Zinfandel Ln,Wine Tasting Room,Saint Helena,38.48743,-122.437755,Vinoce Vineyards,1.0,5.0,94574.0
1063,1063,1063.0,1473 Yountville Cross Rd,Wineries,Yountville,38.42407,-122.344787,Wheeler Farms,207.0,4.0,94599.0
1064,1064,1064.0,2358 California Dr,Wineries,Yountville,38.400724200000006,-122.3837445,Cliff Lede Vineyards,11.0,4.5,94599.0
1065,1065,1065.0,1119 State Ln,Wineries,Yountville,38.4266242980957,-122.352890014648,Blankiet Estate,370.0,4.5,94599.0
1066,1066,1066.0,1 California Dr,Wineries,Yountville,38.39734,-122.360156,Goosecross Cellars,1327.0,3.5,94599.0
1067,1067,1067.0,,Wineries,Yountville,38.40245,-122.36106,Domaine Chandon,5.0,5.0,94599.0
1068,1068,1068.0,4045 St Helena Hwy,Wineries,Calistoga,38.558200187828795,-122.54317760467501,Kapcsandy Family Winery,3560.0,4.0,94515.0
1069,1069,1069.0,6534 Washington St,French,Yountville,38.4025718209235,-122.362025265345,Castello di Amorosa,2827.0,4.0,94599.0
1070,1070,1070.0,1735A Action Ave,Limos,Napa,38.30588,-122.28751,Bouchon,81.0,5.0,94559.0
1071,1071,1071.0,6200 Washington St,Wineries,Yountville,38.389816,-122.345741,Perata Luxury Tours,107.0,4.5,94599.0
1072,1072,1072.0,1473 Yountville Cross Rd,Wineries,Yountville,38.42407,-122.344787,Bell Wine Cellars,207.0,4.0,94599.0
1073,1073,1073.0,7415 St Helena Hwy,Wine Tasting Room,Yountville,38.40887,-122.37512,Cliff Lede Vineyards,285.0,4.5,94599.0
1074,1074,1074.0,232 Commercial St,Wineries,Nevada City,39.26329000000001,-121.01793,Cosentino Winery,10.0,4.5,95959.0
1075,1075,1075.0,18125 Rosemary Ln,Wineries,Grass Valley,39.0618717,-121.1858267,Clavey Vineyards & Winery,52.0,4.5,95949.0
1076,1076,1076.0,15629 Mount Olive Rd,Wineries,Grass Valley,39.1446113586426,-120.979331970215,Naggiar Vineyards and Winery,31.0,5.0,95945.0
1077,1077,1077.0,18125 Rosemary Ln,Wineries,Grass Valley,39.0618717,-121.1858267,Montoliva Vineyard & Winery,52.0,4.5,95949.0
1078,1078,1078.0,124 W Main St,"Beer, Wine & Spirits",Grass Valley,39.21952,-121.06286,Naggiar Vineyards and Winery,21.0,4.0,95945.0
1079,1079,1079.0,321 Spring St,Wineries,Nevada City,39.26166,-121.02037,Sierra Starr Vineyard,43.0,4.5,95959.0
1080,1080,1080.0,316 Broad St,Wineries,Nevada City,39.26294,-121.01935,Nevada City Winery,31.0,3.5,95959.0
1081,1081,1081.0,13028 Jones Bar Rd,Wineries,Nevada City,39.269676246077,-121.112533363295,Szabo Vineyards Tasting Room,9.0,5.0,95959.0
1082,1082,1082.0,14510 Blind Shady Rd,Wineries,Nevada City,39.33964005622111,-121.05603407605699,Avanguardia Wines,4.0,5.0,95959.0
1083,1083,1083.0,19396 Branding Iron Rd,Wineries,Penn Valley,39.206031,-121.214485,Double Oak Vineyards & Winery,7.0,5.0,95946.0
1084,1084,1084.0,17860 Cattle Dr,Venues & Event Spaces,Rough and Ready,39.20570755004879,-121.18430328369101,Gray Pine Winery,3.0,4.0,95975.0
1085,1085,1085.0,11467 Brockway Rd,Wineries,Truckee,39.3201419,-120.1599256,Rough And Ready Vineyards,106.0,4.5,96161.0
1086,1086,1086.0,11467 Brockway Rd,Wineries,Truckee,39.3201419,-120.1599256,Truckee River Winery,106.0,4.5,96161.0
1087,1087,1087.0,1211 N Las Brisas St,Breweries,Anaheim,33.854040000000005,-117.8668,Truckee River Winery,465.0,4.5,92806.0
1088,1088,1088.0,5120 E La Palma,Meaderies,Anaheim,33.8593551,-117.8062077,Phantom Ales,44.0,4.5,92807.0
1089,1089,1089.0,7746 Edinger Ave,Hair Salons,Huntington Beach,33.7299751,-117.9939355,Honey Pot Meadery,32.0,5.0,92647.0
1090,1090,1090.0,2133 Laguna Canyon Rd,Wineries,Laguna Beach,33.5600385134132,-117.77274277962098,Head To Toe Hair and Nail Salon,188.0,4.0,92651.0
1091,1091,1091.0,21064 Bake Pkwy,Venues & Event Spaces,Lake Forest,33.65691079999999,-117.7011308,Laguna Canyon Winery,133.0,5.0,92630.0
1092,1092,1092.0,3387 Cerritos Ave,Wineries,Los Alamitos,33.811382,-118.07362832838801,The Wine Artist,115.0,4.5,90720.0
1093,1093,1093.0,2128 Mesa Dr,Wineries,Newport Beach,33.65337460000001,-117.8810491,Seal Beach Winery,22.0,4.5,92660.0
1094,1094,1094.0,869 W 16th St,Wineries,Newport Beach,33.6323971652318,-117.934901835208,Newport Beach Vineyards & Winery,708.0,4.5,92663.0
1095,1095,1095.0,26755 Verdugo St,Wine Tasting Room,San Juan Capistrano,33.501392749309396,-117.66352844051201,Orange Coast Winery,567.0,4.0,92675.0
1096,1096,1096.0,16162 Jackson Ranch Rd,Venues & Event Spaces,Silverado,33.72807,-117.64757,Rancho Capistrano Winery,101.0,3.5,92676.0
1097,1097,1097.0,4861 Main St,Wineries,Yorba Linda,33.8904991149902,-117.81427001953101,Giracci Vineyards and Farms,96.0,5.0,92886.0
1098,1098,1098.0,33475 La Serena Way,Wineries,Temecula,33.5230979,-117.0835513,Winery At Main Street,547.0,4.5,92591.0
1099,1099,1099.0,211 Commercial St,Bakeries,Nevada City,39.262928,-121.017966,Europa Village,380.0,4.0,95959.0
1100,1100,1100.0,4419 Granite Dr,American (New),Rocklin,38.79682,-121.21431,Three Forks Bakery & Brewing,126.0,3.5,95677.0
1101,1101,1101.0,37783 County Rd 144,Wineries,Clarksburg,38.38896,-121.54148899999998,Pottery World Cafe,186.0,4.0,95612.0
1102,1102,1102.0,5560 Fawnridge Rd,Wineries,Auburn,38.98943088709571,-121.125467191016,Bogle Vineyards,25.0,4.5,95602.0
1103,1103,1103.0,7505 Wise Rd,Wineries,Auburn,38.918657,-121.166649,Fawnridge Winery,40.0,3.5,95603.0
1104,1104,1104.0,4590 Bell Rd,Wineries,Auburn,38.9587287902832,-121.132865905762,Lone Buffalo Vineyards,63.0,4.0,95602.0
1105,1105,1105.0,10850 Mount Vernon Rd,Wineries,Auburn,38.9151954650879,-121.104911804199,Vina Castellano Vineyard & Winery,112.0,4.0,95603.0
1106,1106,1106.0,291 Auburn Folsom Rd,Wineries,Auburn,38.8916144,-121.0757245,Mt Vernon Winery,18.0,4.5,95603.0
1107,1107,1107.0,3357 Ayres Holmes Rd,Wineries,Auburn,38.9274864196777,-121.182907104492,Bonitata Boutique Wine,20.0,4.5,95602.0
1108,1108,1108.0,12856 Earhart Ave,"Beer, Wine & Spirits",Auburn,38.9506756,-121.0838547,PaZa,1.0,5.0,95602.0
1109,1109,1109.0,1516 S Canyon Way,Comfort Food,Colfax,39.085313,-120.95599,Common Cider Company,501.0,4.0,95713.0
1110,1110,1110.0,2560 High Hill Rd,Wineries,Camino,38.744546672591895,-120.718219147426,Dine N Dash Pub & Grill,76.0,4.5,95709.0
1111,1111,1111.0,3285 Crosby Herold Rd,Wineries,Lincoln,38.933019,-121.248941,Madrona Vineyards,20.0,4.5,95650.0
1112,1112,1112.0,340 Fleming Rd,Wineries,Lincoln,38.9647789,-121.282959,Ciotti Cellars,61.0,4.5,95648.0
1113,1113,1113.0,536 Grass Valley Hwy,Breweries,Auburn,38.9094390869141,-121.07639312744101,Rancho Roble Vineyards,136.0,4.5,95603.0
1114,1114,1114.0,340 Fleming Rd,Wineries,Lincoln,38.9647789,-121.282959,Crooked Lane Brewing,61.0,4.5,95648.0
1115,1115,1115.0,4390 Gold Trl Way,Wineries,Loomis,38.803890709113396,-121.189844527928,Rancho Roble Vineyards,23.0,4.0,95650.0
1116,1116,1116.0,4060 Ridge Dr,Wineries,Loomis,38.808956,-121.152131,Secret Ravine Winery,3.0,5.0,95650.0
1117,1117,1117.0,9280 Horseshoe Bar Rd,Wineries,Loomis,38.81121160000001,-121.1282771,Cristaldi Vineyards,34.0,4.0,95650.0
1118,1118,1118.0,8039 Greenback Ln,"Beer, Wine & Spirits",Citrus Heights,38.679402,-121.2649167,Casque Wines Tasting Room,10.0,4.5,95610.0
1119,1119,1119.0,2970 Del Mar Ave,Wineries,Loomis,38.8394806,-121.2192342,The Wine Consultant,53.0,4.5,95650.0
1120,1120,1120.0,2751 Combie Rd,Wineries,Meadow Vista,39.0228346,-121.0312217,Rock Hill Winery,12.0,5.0,95722.0
1121,1121,1121.0,7055 Ridge Rd,Wineries,Newcastle,38.89631,-121.17183,Bear River Winery,12.0,4.5,95658.0
1122,1122,1122.0,4590 Bell Rd,Wineries,Auburn,38.9587287902832,-121.132865905762,Pescatore Vineyard and Winery,63.0,4.0,95602.0
1123,1123,1123.0,6100 Wise Rd,Wineries,Newcastle,38.926379,-121.190114,Vina Castellano Vineyard & Winery,47.0,4.5,95658.0
1124,1124,1124.0,6121 Northern Lights Way,Wineries,Rocklin,38.8012343,-121.2733548,Dono dal Cielo An Estate Vineyard,10.0,5.0,95765.0
1125,1125,1125.0,10074 Alta Sierra Dr,"Beer, Wine & Spirits",Grass Valley,39.1415979,-121.06987240000002,Davis Dean Cellars,12.0,5.0,95949.0
1126,1126,1126.0,40150 Barksdale Cir,Wineries,Temecula,33.5418167114258,-117.03474426269501,Alta Sierra Wine Shop,143.0,4.0,92593.0
1127,1127,1127.0,530 Crane St,Wineries,Lake Elsinore,33.68678,-117.33991,Palumbo Family Vineyards and Winery,48.0,4.5,92530.0
1128,1128,1128.0,24683 Washington Ave,Wineries,Murrieta,33.554789,-117.216031,La Rebelde Winery,223.0,4.0,92562.0
1129,1129,1129.0,5225 Canyon Crest Dr,Wineries,Riverside,33.9556594099371,-117.33044953055,Le Grange Grill & Cellars,130.0,3.5,92507.0
1130,1130,1130.0,37350 De Portola Rd,Wineries,Temecula,33.5113487243652,-117.019142150879,Canyon Crest Winery,417.0,4.0,92592.0
1131,1131,1131.0,39555 Calle Contento,Wineries,Temecula,33.537662,-117.076623,Robert Renzoni Vineyards,136.0,4.5,92591.0
1132,1132,1132.0,1000 Bristol St N,Bakeries,Newport Beach,33.6578541,-117.8665154,Lumiere Winery,924.0,4.0,92660.0
1133,1133,1133.0,33410 Rancho California Rd,Wineries,Temecula,33.52559,-117.0767,Moulin,1892.0,4.5,92591.0
1134,1134,1134.0,33233 Rancho California Rd,Hotels,Temecula,33.52174,-117.07932,Miramonte Winery,145.0,3.5,92591.0
1135,1135,1135.0,36101 Glenoaks Rd,Venues & Event Spaces,Temecula,33.547553,-117.029031,Churon Winery,200.0,4.5,92592.0
1136,1136,1136.0,33475 La Serena Way,Wineries,Temecula,33.5230979,-117.0835513,Lake oak meadows,547.0,4.5,92591.0
1137,1137,1137.0,40230 De Portola Rd,Wineries,Temecula,33.5463553,-117.0005733,Europa Village,156.0,4.5,92592.0
1138,1138,1138.0,1313 Disneyland Dr,Haunted Houses,Anaheim,33.81173,-117.922184,Masia de la Vinya Winery,577.0,4.5,92802.0
1139,1139,1139.0,37320 De Portola Rd,Wineries,Temecula,33.508137899999994,-117.0189445,Haunted Mansion,337.0,4.5,92592.0
1140,1140,1140.0,Orange County Great Park Hangar 244,Festivals,Irvine,33.673837,-117.741938,Fazeli Cellars Winery,40.0,4.0,92618.0
1141,1141,1141.0,37320 De Portola Rd,Wineries,Temecula,33.508137899999994,-117.0189445,Great Wine Festival,337.0,4.5,92592.0
1142,1142,1142.0,40150 Barksdale Cir,Wineries,Temecula,33.5418167114258,-117.03474426269501,Fazeli Cellars Winery,143.0,4.0,92593.0
1143,1143,1143.0,35053 Rancho California Rd,Wineries,Temecula,33.536663,-117.050584,Palumbo Family Vineyards and Winery,970.0,4.0,92591.0
1144,1144,1144.0,36101 Glenoaks Rd,Wine Tasting Room,Temecula,33.547553,-117.029031,Ponte Winery,64.0,4.5,92592.0
1145,1145,1145.0,37338 De Portola Rd,Wine Tasting Room,Temecula,33.5089,-117.02026,Vitagliano Winery,72.0,5.0,92592.0
1146,1146,1146.0,34567 Rancho California Rd,Venues & Event Spaces,Temecula,33.5305564,-117.0601263,Somerset Vineyard and Winery,757.0,4.0,92592.0
1147,1147,1147.0,27286 Via Industria,Wine Tours,Temecula,33.5092095,-117.1824134,Avensole Winery,916.0,5.0,92590.0
1148,1148,1148.0,33515 Rancho California Rd,Wineries,Temecula,33.5258598327637,-117.073379516602,Grapeline Wine Tours,305.0,4.0,92591.0
1149,1149,1149.0,33820 Rancho California Rd,Venues & Event Spaces,Temecula,33.52638,-117.07422,Bel Vino Winery,615.0,4.0,92591.0
1150,1150,1150.0,38311 DePortola Rd,Wineries,Temecula,33.52257,-117.01765,Mount Palomar Winery,1306.0,4.0,92592.0
1151,1151,1151.0,43240 Los Corralitos Rd,Wineries,Temecula,33.48393,-117.02832,Leoness Cellars,6.0,5.0,92592.0
1152,1152,1152.0,38311 DePortola Rd,Wineries,Temecula,33.52257,-117.01765,Sweet Oaks Winery,1306.0,4.0,92592.0
1153,1153,1153.0,4150 Rock Mountain Rd,Wineries,Fallbrook,33.445934,-117.242055,Leoness Cellars,10.0,5.0,92028.0
1154,1154,1154.0,41220 Calle Contento,Wineries,Temecula,33.5257,-117.06452,Casa Tiene Vista Winery,110.0,3.5,92591.0
1155,1155,1155.0,32720 Rancho California Rd,Wineries,Temecula,33.5243778,-117.0899742,Bella Vista Winery,528.0,4.0,92591.0
1156,1156,1156.0,36084 Summitville Str,Wineries,Temecula,33.56468,-117.03043,Callaway Vineyard & Winery,177.0,4.5,92592.0
1157,1157,1157.0,36095 Monte De Oro Rd,Wineries,Temecula,33.542023494157704,-117.02877221288,Chapin Family Vineyards,98.0,4.0,92592.0
1158,1158,1158.0,18220 Yorba Linda Blvd,Italian,Yorba Linda,33.8874536079293,-117.81431093127199,Lorenzi Estate Wines,866.0,4.5,92886.0
1159,1159,1159.0,39847 Calle Contento,Wineries,Temecula,33.533702850341804,-117.07605743408199,Stefano's Golden Baked Hams,370.0,4.0,92591.0
1160,1160,1160.0,36522 Via Verde,Wineries,Temecula,33.5187458170446,-117.022613176999,Longshadow Ranch Vineyard And Winery,622.0,4.0,92592.0
1161,1161,1161.0,41720 Calle Cabrillo,Wineries,Temecula,33.516574,-117.08136299999998,Oak Mountain Winery,361.0,4.0,92592.0
1162,1162,1162.0,40275 Calle Contento,Wineries,Temecula,33.5317830817277,-117.07376451191901,Briar Rose Winery,351.0,4.5,92591.0
1163,1163,1163.0,36650 Glen Oaks Rd,Wineries,Temecula,33.552040000000005,-117.02007,Peltzer Winery,70.0,3.0,92592.0
1164,1164,1164.0,41300 Avenida Biona,Wineries,Temecula,33.522434999999994,-117.091559,Foot Path Winery,259.0,4.0,92591.0
1165,1165,1165.0,7909 Silverton Ave,Windows Installation,San Diego,32.890157,-117.151809,Hart Winery,5.0,5.0,92129.0
1166,1166,1166.0,39990 Anza Rd,Wineries,Temecula,33.539767906982796,-117.05896885623301,Kenco Remodeling,662.0,4.0,92591.0
1167,1167,1167.0,37350 De Portola Rd,Wineries,Temecula,33.5113487243652,-117.019142150879,Lorimar Winery,417.0,4.0,92592.0
1168,1168,1168.0,54301 N Circle Dr,Wine Tasting Room,Idyllwild,33.74536,-116.71249,Robert Renzoni Vineyards,36.0,5.0,92549.0
1169,1169,1169.0,47200 De Portola Rd,Wineries,Temecula,33.647139,-116.978309,Middle Ridge Winery,2.0,3.0,92543.0
1170,1170,1170.0,35960 Rancho California Rd,Wineries,Temecula,33.54781,-117.04605,Temecula Hills Winery,1833.0,4.0,92591.0
1171,1171,1171.0,40895 Bucharest Ln,Wineries,Temecula,33.530164,-117.064841,Wilson Creek Winery,10.0,4.5,92591.0
1172,1172,1172.0,42100 Main St,Wineries,Temecula,33.49248,-117.14951,SC Cellars Vineyard & Winery,37.0,4.0,92590.0
1173,1173,1173.0,39750 De Portola Rd,Wineries,Temecula,33.54213,-117.010276,Curry Vineyards & Winery,202.0,4.0,92593.0
1174,1174,1174.0,33133 Vista Del Monte Rd,Wine Bars,Temecula,33.53690549586089,-117.07887411117599,Frangipani Estate Winery,170.0,4.0,92591.0
1175,1175,1175.0,39730 Calle Conteno,Wineries,Temecula,33.5382474280122,-117.075139030966,Vindemia Estate Winery,73.0,4.5,92591.0
1176,1176,1176.0,39560 E Benton Rd,"Beer, Wine & Spirits",Temecula,33.5740060610499,-116.969703084695,Akash Winery & Vineyards,10.0,4.5,92592.0
1177,1177,1177.0,34225 Rancho California Rd,Wineries,Temecula,33.52771,-117.06293,Tucalota Creek Ranch,371.0,3.5,92591.0
1178,1178,1178.0,39050 De Portola Rd,Wineries,Temecula,33.53024,-117.01774,Maurice Car'rie Winery,604.0,4.5,92592.0
1179,1179,1179.0,35601 Rancho California Rd,Wineries,Temecula,33.5403838987844,-117.04442851245399,Danza del Sol Winery,98.0,4.0,92591.0
1180,1180,1180.0,1515 J St,Performing Arts,Sacramento,38.57817465457421,-121.488124818675,BOTTAIA Winery,57.0,3.5,95814.0
1181,1181,1181.0,8980 Grant Line Rd,Wine Tasting Room,Elk Grove,38.43183,-121.30076,Sacramento Memorial Auditorium,2.0,5.0,95624.0
1182,1182,1182.0,10686 W Stockton Blvd,Wineries,Elk Grove,38.36868,-121.35504,Adkins Family Vineyards,42.0,4.5,95757.0
1183,1183,1183.0,8980 Grant Line Rd,Wine Tasting Room,Elk Grove,38.43183,-121.30076,McConnell Estates Winery,2.0,5.0,95624.0
1184,1184,1184.0,8718 Grant Line Rd,Wineries,Elk Grove,38.441342,-121.2898384,Adkins Family Vineyards,13.0,5.0,95624.0
1185,1185,1185.0,2539 Mercantile Dr,Wine Bars,Rancho Cordova,38.6089,-121.25789,Vannatta Wine,6.0,5.0,95742.0
1186,1186,1186.0,10131 Fair Oaks Blvd,Cafes,Fair Oaks,38.6416439,-121.270434,Strad Meadery,75.0,4.5,95628.0
1187,1187,1187.0,35266 Willow Ave,Wineries,Clarksburg,38.4234403058961,-121.533185857648,O Cafe,288.0,4.0,95612.0
1188,1188,1188.0,19900 Sherman Island Cross Rd,Wineries,Rio Vista,38.036329,-121.739531,Old Sugar Mill,5.0,2.0,94571.0
